ObjectId,Country,ISO2,ISO3,Indicator,Code,Unit,F1995,F1996,F1997,F1998,F1999,F2000,F2001,F2002,F2003,F2004,F2005,F2006,F2007,F2008,F2009,F2010,F2011,F2012,F2013,F2014,F2015,F2016,F2017,F2018,F2019,F2020
829,Portugal,PT,PRT,Environmental Taxes,ECGTE,Percent of GDP,3.351,3.393,3.173,3.343,3.236,2.601,2.83,2.991,2.95,2.948,2.891,2.794,2.746,2.507,2.444,2.437,2.329,2.198,2.213,2.281,2.428,2.59,2.59,2.583,2.59,
830,Portugal,PT,PRT,Taxes on Energy (including fuel for transport),ECGTEN,Domestic Currency,2220.648,2319.141,2309.853,2589.793,2533.48,1977.625,2416.311,2900.711,3084.723,3139.016,3159.611,3219.713,3360.711,3274.763,3218.547,3176.538,3039.261,2828.772,2830.77,2878.528,3185.39,3531.757,3639.99,3799.9,3988.229,
831,Portugal,PT,PRT,Taxes on Energy (including fuel for transport),ECGTEN,Percent of GDP,2.494,2.458,2.257,2.326,2.118,1.54,1.78,2.035,2.112,2.062,1.993,1.937,1.915,1.828,1.835,1.769,1.726,1.681,1.66,1.663,1.772,1.894,1.858,1.852,1.87,
832,Portugal,PT,PRT,Taxes on Pollution,ECGTEP,Domestic Currency,0,0,0,0,0,0.364,0.385,0.423,0.479,0.739,0.825,1.234,4.738,8.389,17.301,25.736,29.484,28.002,26.856,26.802,30.636,21.561,35.686,41.385,48.226,
833,Portugal,PT,PRT,Taxes on Pollution,ECGTEP,Percent of GDP,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0.003,0.005,0.01,0.014,0.017,0.017,0.016,0.015,0.017,0.012,0.018,0.02,0.023,
834,Portugal,PT,PRT,Taxes on Resources,ECGTER,Domestic Currency,0.015,0.015,0.015,0.015,0.429,0.689,0.642,0.709,5.466,6.847,7.228,8.328,7.182,12.257,16.259,24.764,25.005,29.946,27.505,28.034,24.604,24.922,25.629,23.102,43.94,
835,Portugal,PT,PRT,Taxes on Resources,ECGTER,Percent of GDP,0,0,0,0,0,0.001,0,0,0.004,0.004,0.005,0.005,0.004,0.007,0.009,0.014,0.014,0.018,0.016,0.016,0.014,0.013,0.013,0.011,0.021,
836,Portugal,PT,PRT,Taxes on Transport (excluding fuel for transport),ECGTET,Domestic Currency,762.614,882.199,936.659,1132.321,1336.67,1361.11,1424.833,1362.13,1218.19,1340.981,1416.442,1416.135,1445.733,1195.002,1035.445,1150.129,1008.283,811.994,888.32,1014.651,1122.862,1251.363,1374.467,1435.072,1443.439,
837,Portugal,PT,PRT,Taxes on Transport (excluding fuel for transport),ECGTET,Percent of GDP,0.857,0.935,0.915,1.017,1.118,1.06,1.049,0.956,0.834,0.881,0.893,0.852,0.824,0.667,0.59,0.64,0.573,0.482,0.521,0.586,0.625,0.671,0.701,0.699,0.677,
838,Romania,RO,ROU,Environmental Taxes,ECGTE,Domestic Currency,132.9,184.9,536.4,980.5,1885.4,2330.9,2054.1,2619.8,4603.8,5814.2,5755.9,6659.5,8545.7,9158.7,9518.6,11165.7,10909.5,11738.3,12771,15522.1,17285.2,17795,16789.5,19732.2,23638.499,
839,Romania,RO,ROU,Environmental Taxes,ECGTE,Percent of GDP,1.746,1.624,2.104,2.649,3.42,2.882,1.75,1.72,2.399,2.376,2.007,1.943,2.007,1.697,1.793,2.113,1.952,1.983,2.011,2.318,2.428,2.33,1.957,2.073,2.23,
840,Romania,RO,ROU,Taxes on Energy (including fuel for transport),ECGTEN,Domestic Currency,132.8,184.7,514.2,928.4,1814.2,2195.7,1766.4,2292.5,4276.5,5648.6,5572.5,6128.7,7073.1,7264.4,8080,9433.1,9537.8,10128.9,10968.7,13732.3,15458.2,15948.3,15565,18380.9,22106.799,
841,Romania,RO,ROU,Taxes on Energy (including fuel for transport),ECGTEN,Percent of GDP,1.745,1.622,2.016,2.509,3.291,2.715,1.505,1.506,2.228,2.308,1.943,1.788,1.662,1.346,1.522,1.785,1.707,1.712,1.727,2.051,2.171,2.088,1.814,1.931,2.086,
842,Romania,RO,ROU,Taxes on Pollution,ECGTEP,Domestic Currency,0.1,0.2,5,0.2,0.6,0,0,0.1,3.5,1.6,1.8,26.5,13.7,17.1,16,15.9,17.4,22.4,22.9,19.9,20.5,21.4,24,23.9,26,
843,Romania,RO,ROU,Taxes on Pollution,ECGTEP,Percent of GDP,0.001,0.002,0.02,0.001,0.001,0,0,0,0.002,0.001,0.001,0.008,0.003,0.003,0.003,0.003,0.003,0.004,0.004,0.003,0.003,0.003,0.003,0.003,0.002,
844,Romania,RO,ROU,Taxes on Resources,ECGTER,Domestic Currency,0,0,0,33.9,2.7,86.5,203.8,219.3,191.4,6.5,1.9,1.8,17,22.9,12.9,31.7,22.4,19.2,22.1,21.2,15,25.6,20.7,20.1,16,
845,Romania,RO,ROU,Taxes on Resources,ECGTER,Percent of GDP,0,0,0,0.092,0.005,0.107,0.174,0.144,0.1,0.003,0.001,0.001,0.004,0.004,0.002,0.006,0.004,0.003,0.003,0.003,0.002,0.003,0.002,0.002,0.002,
846,Romania,RO,ROU,Taxes on Transport (excluding fuel for transport),ECGTET,Domestic Currency,0,0,17.2,18,67.9,48.7,83.9,107.9,132.4,157.5,179.7,502.5,1441.9,1854.3,1409.7,1685,1331.9,1567.8,1757.3,1748.7,1791.5,1799.7,1179.8,1307.3,1489.7,
847,Romania,RO,ROU,Taxes on Transport (excluding fuel for transport),ECGTET,Percent of GDP,0,0,0.067,0.049,0.123,0.06,0.071,0.071,0.069,0.064,0.063,0.147,0.339,0.343,0.266,0.319,0.238,0.265,0.277,0.261,0.252,0.236,0.138,0.137,0.141,
848,Rwanda,RW,RWA,Environmental Taxes,ECGTE,Domestic Currency,,1863.3,3013.9,6113.3,10110.4,11024.2,8751.5,9779.3,10631.5,11948.6,10974.3,12362.2,12342.9,15020,27554.9,48396,59773.699,57282.398,61672.199,63892.301,79915.234,95769.938,98472.16,106864.945,,
849,Rwanda,RW,RWA,Environmental Taxes,ECGTE,Percent of GDP,,0.439,0.54,0.984,1.666,1.631,1.18,1.226,1.071,0.991,0.762,0.673,0.553,0.528,0.852,1.35,1.441,1.213,1.215,1.132,1.293,1.393,1.28,1.289,,
850,Rwanda,RW,RWA,Taxes on Energy (including fuel for transport),ECGTEN,Domestic Currency,0,0,539.5,3093.1,6741.7,7856.6,5482,5902.3,6518.3,7301.9,6514.5,5673.6,5061.5,6558.3,16605.301,30941.1,40346.199,33489.199,35981.699,37283,47042.578,49760.859,50013.383,55791.121,,
851,Rwanda,RW,RWA,Taxes on Energy (including fuel for transport),ECGTEN,Percent of GDP,0,0,0.097,0.498,1.111,1.162,0.739,0.74,0.657,0.605,0.452,0.309,0.227,0.231,0.513,0.863,0.972,0.709,0.709,0.66,0.761,0.724,0.65,0.673,,
852,Rwanda,RW,RWA,Taxes on Pollution,ECGTEP,Domestic Currency,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
853,Rwanda,RW,RWA,Taxes on Pollution,ECGTEP,Percent of GDP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
854,Rwanda,RW,RWA,Taxes on Resources,ECGTER,Domestic Currency,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
855,Rwanda,RW,RWA,Taxes on Resources,ECGTER,Percent of GDP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
856,Rwanda,RW,RWA,Taxes on Transport (excluding fuel for transport),ECGTET,Domestic Currency,,1863.3,2474.4,3020.2,3368.7,3167.6,3269.5,3877,4113.2,4646.7,4459.8,6688.6,7281.4,8461.7,10949.6,17454.9,19427.5,23793.199,25690.5,26609.301,32872.656,46009.078,48458.777,51073.824,,
857,Rwanda,RW,RWA,Taxes on Transport (excluding fuel for transport),ECGTET,Percent of GDP,,0.439,0.443,0.486,0.555,0.469,0.441,0.486,0.414,0.385,0.31,0.364,0.326,0.298,0.338,0.487,0.468,0.504,0.506,0.471,0.532,0.669,0.63,0.616,,
858,Samoa,WS,WSM,Environmental Taxes,ECGTE,Domestic Currency,,,,,,,,,,,2.914,2.104,2.54,2.664,,,,,,,,,,,,
859,Samoa,WS,WSM,Environmental Taxes,ECGTE,Percent of GDP,,,,,,,,,,,0.231,0.15,0.17,0.163,,,,,,,,,,,,
860,Samoa,WS,WSM,Taxes on Energy (including fuel for transport),ECGTEN,Domestic Currency,,,,,,,,,,,2.914,2.104,2.54,2.664,,,,,,,,,,,,
861,Samoa,WS,WSM,Taxes on Energy (including fuel for transport),ECGTEN,Percent of GDP,,,,,,,,,,,0.231,0.15,0.17,0.163,,,,,,,,,,,,
862,Samoa,WS,WSM,Taxes on Pollution,ECGTEP,Domestic Currency,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
863,Samoa,WS,WSM,Taxes on Pollution,ECGTEP,Percent of GDP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
864,Samoa,WS,WSM,Taxes on Resources,ECGTER,Domestic Currency,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
865,Samoa,WS,WSM,Taxes on Resources,ECGTER,Percent of GDP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
866,Samoa,WS,WSM,Taxes on Transport (excluding fuel for transport),ECGTET,Domestic Currency,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
867,Samoa,WS,WSM,Taxes on Transport (excluding fuel for transport),ECGTET,Percent of GDP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
868,Senegal,SN,SEN,Environmental Taxes,ECGTE,Domestic Currency,,,,,,,,48100,56000,61600,62600,67000,97650,97440,91200,76100,83230,91040,78040,126200,135071.094,181000,122200,123276.06,,
869,Senegal,SN,SEN,Environmental Taxes,ECGTE,Percent of GDP,,,,,,,,1.022,1.11,1.147,1.077,1.081,1.426,1.284,1.189,0.948,0.987,1,0.833,1.291,1.285,1.604,1.002,0.955,,
870,Senegal,SN,SEN,Taxes on Energy (including fuel for transport),ECGTEN,Domestic Currency,,,,,,,,48100,56000,61600,62600,67000,97650,97440,91200,76100,83230,86040,73140,122200,130971.094,179200,110000,108304.57,,
871,Senegal,SN,SEN,Taxes on Energy (including fuel for transport),ECGTEN,Percent of GDP,,,,,,,,1.022,1.11,1.147,1.077,1.081,1.426,1.284,1.189,0.948,0.987,0.945,0.781,1.25,1.246,1.588,0.902,0.839,,
872,Senegal,SN,SEN,Taxes on Pollution,ECGTEP,Domestic Currency,,,,,,,,,,,,,,,,,,,,,,,10700,14087.202,,
873,Senegal,SN,SEN,Taxes on Pollution,ECGTEP,Percent of GDP,,,,,,,,,,,,,,,,,,,,,,,0.088,0.109,,
874,Senegal,SN,SEN,Taxes on Resources,ECGTER,Domestic Currency,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000,4900,4000,4100,1800,1500,884.288,,
875,Senegal,SN,SEN,Taxes on Resources,ECGTER,Percent of GDP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.055,0.052,0.041,0.039,0.016,0.012,0.007,,
876,Senegal,SN,SEN,Taxes on Transport (excluding fuel for transport),ECGTET,Domestic Currency,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
877,Senegal,SN,SEN,Taxes on Transport (excluding fuel for transport),ECGTET,Percent of GDP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
878,"Serbia, Rep. of",RS,SRB,Environmental Taxes,ECGTE,Domestic Currency,,,,,,,,,33973.236,38140.618,52381.629,63512.102,68047.601,73522.501,93786.999,102157.603,112781.499,113040.303,131569.997,155051.355,170207.227,190834.642,,,,
879,"Serbia, Rep. of",RS,SRB,Environmental Taxes,ECGTE,Percent of GDP,,,,,,,,,2.624,2.499,2.836,2.912,2.697,2.528,3.073,3.143,3.122,2.967,3.193,3.727,3.947,4.221,,,,
880,"Serbia, Rep. of",RS,SRB,Taxes on Energy (including fuel for transport),ECGTEN,Domestic Currency,0,0,0,0,0,0,,,33339.836,37296.418,43880.129,52204.102,54887.801,59122.301,75788.898,81109.203,90418.398,91719.703,109690.797,128563.016,144900.109,161796.172,,,,
881,"Serbia, Rep. of",RS,SRB,Taxes on Energy (including fuel for transport),ECGTEN,Percent of GDP,0,0,0,0,0,0,,,2.575,2.444,2.376,2.394,2.175,2.033,2.483,2.495,2.503,2.407,2.662,3.09,3.36,3.579,,,,
882,"Serbia, Rep. of",RS,SRB,Taxes on Pollution,ECGTEP,Domestic Currency,0,0,,,,,,,633.4,844.2,1142.8,3502.7,3973.3,4017.4,5742.6,8520,7042.7,4867.3,5186.1,7579.824,6019.522,7479.353,,,,
883,"Serbia, Rep. of",RS,SRB,Taxes on Pollution,ECGTEP,Percent of GDP,0,0,,,,,,,0.049,0.055,0.062,0.161,0.157,0.138,0.188,0.262,0.195,0.128,0.126,0.182,0.14,0.165,,,,
884,"Serbia, Rep. of",RS,SRB,Taxes on Resources,ECGTER,Domestic Currency,,,,,,,,,,,1293.1,1275.1,1447.8,1513.6,2588.5,2370.7,4468.5,4949.3,6073.3,7862.839,7504.894,8959.068,,,,
885,"Serbia, Rep. of",RS,SRB,Taxes on Resources,ECGTER,Percent of GDP,,,,,,,,,,,0.07,0.058,0.057,0.052,0.085,0.073,0.124,0.13,0.147,0.189,0.174,0.198,,,,
886,"Serbia, Rep. of",RS,SRB,Taxes on Transport (excluding fuel for transport),ECGTET,Domestic Currency,,,,,,,,,,,6065.6,6530.2,7738.7,8869.2,9667,10157.7,10851.9,11504,10619.8,11045.677,11782.701,12600.049,,,,
887,"Serbia, Rep. of",RS,SRB,Taxes on Transport (excluding fuel for transport),ECGTET,Percent of GDP,,,,,,,,,,,0.328,0.299,0.307,0.305,0.317,0.312,0.3,0.302,0.258,0.265,0.273,0.279,,,,
888,Seychelles,SC,SYC,Environmental Taxes,ECGTE,Domestic Currency,,,,,,,,,,,,,,425.45,584.034,697.418,804.466,836.436,763.817,839.24,925.66,1008.408,1160.317,1118.173,,
889,Seychelles,SC,SYC,Environmental Taxes,ECGTE,Percent of GDP,,,,,,,,,,,,,,4.651,5.064,5.958,6.096,5.761,4.77,4.902,5.047,5.307,5.577,5.068,,
890,Seychelles,SC,SYC,Taxes on Energy (including fuel for transport),ECGTEN,Domestic Currency,,,,,,,,,,,,,,245.008,317.443,403,447.973,450.044,441.863,473.192,493.401,530.87,654.764,609.229,,
891,Seychelles,SC,SYC,Taxes on Energy (including fuel for transport),ECGTEN,Percent of GDP,,,,,,,,,,,,,,2.679,2.752,3.443,3.395,3.1,2.759,2.764,2.69,2.794,3.147,2.761,,
892,Seychelles,SC,SYC,Taxes on Pollution,ECGTEP,Domestic Currency,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
893,Seychelles,SC,SYC,Taxes on Pollution,ECGTEP,Percent of GDP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
894,Seychelles,SC,SYC,Taxes on Resources,ECGTER,Domestic Currency,,,,,,,,,,,,,,93.364,180.472,93.491,125.263,151.879,116.578,108.057,141.095,133.285,138.801,152.155,,
895,Seychelles,SC,SYC,Taxes on Resources,ECGTER,Percent of GDP,,,,,,,,,,,,,,1.021,1.565,0.799,0.949,1.046,0.728,0.631,0.769,0.701,0.667,0.69,,
896,Seychelles,SC,SYC,Taxes on Transport (excluding fuel for transport),ECGTET,Domestic Currency,,,,,,,,,,,,,,87.078,86.119,200.927,231.23,234.513,205.376,257.991,291.164,344.253,366.752,356.789,,
897,Seychelles,SC,SYC,Taxes on Transport (excluding fuel for transport),ECGTET,Percent of GDP,,,,,,,,,,,,,,0.952,0.747,1.717,1.752,1.615,1.282,1.507,1.588,1.812,1.763,1.617,,
898,Singapore,SG,SGP,Environmental Taxes,ECGTE,Domestic Currency,,,,,,,,,,,,,,,,,,,,,985000000,1099600000,1290900000,1270400000,,
899,Singapore,SG,SGP,Environmental Taxes,ECGTE,Percent of GDP,,,,,,,,,,,,,,,,,,,,,0.23261630047508,0.249697869211544,0.272275656269965,0.250510772613951,,
900,Singapore,SG,SGP,Taxes on Energy (including fuel for transport),ECGTEN,Domestic Currency,,,,,,,,,,,,,,,,,,,,,586000000,597400000,827800000,784100000,,
901,Singapore,SG,SGP,Taxes on Energy (including fuel for transport),ECGTEN,Percent of GDP,,,,,,,,,,,,,,,,,,,,,0.138388986881621,0.135657972960146,0.174598952870305,0.154617047234414,,
902,Singapore,SG,SGP,Taxes on Pollution,ECGTEP,Domestic Currency,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,
903,Singapore,SG,SGP,Taxes on Pollution,ECGTEP,Percent of GDP,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,
904,Singapore,SG,SGP,Taxes on Resources,ECGTER,Domestic Currency,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,
905,Singapore,SG,SGP,Taxes on Resources,ECGTER,Percent of GDP,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,
906,Singapore,SG,SGP,Taxes on Transport (excluding fuel for transport),ECGTET,Domestic Currency,,,,,,,,,,,,,,,,,,,,,399000000,502200000,463100000,486300000,,
907,Singapore,SG,SGP,Taxes on Transport (excluding fuel for transport),ECGTET,Percent of GDP,,,,,,,,,,,,,,,,,,,,,0.094227313593459,0.114039896251398,0.0976767033996597,0.0958937253795374,,
908,Slovak Rep.,SK,SVK,Environmental Taxes,ECGTE,Domestic Currency,471.373,483.968,515.357,531.814,588.492,736.466,715.978,879.149,1071.916,1217.206,1267.658,1350.953,1404.487,1489.729,1350.714,1357.618,1404.265,1389.993,1474.658,1499.218,1582.555,1614.744,1678.561,1863.321,1891.909,
909,Slovak Rep.,SK,SVK,Environmental Taxes,ECGTE,Percent of GDP,2.385,2.197,2.107,1.993,2.059,2.326,2.083,2.355,2.584,2.636,2.511,2.397,2.224,2.172,2.107,1.991,1.969,1.889,1.981,1.966,1.984,1.992,1.986,2.082,2.016,
910,Slovak Rep.,SK,SVK,Taxes on Energy (including fuel for transport),ECGTEN,Domestic Currency,403.87,404.866,434.509,443.504,499.934,616.544,582.586,696.977,875.096,1013.779,1051.022,1095.105,1125.843,1200.429,1072.924,1077.033,1114.028,1094.943,1154.111,1175.757,1265.771,1300.614,1358.573,1536.827,1560.015,
911,Slovak Rep.,SK,SVK,Taxes on Energy (including fuel for transport),ECGTEN,Percent of GDP,2.043,1.838,1.777,1.662,1.749,1.947,1.695,1.867,2.11,2.196,2.082,1.943,1.782,1.75,1.674,1.579,1.562,1.488,1.55,1.542,1.587,1.605,1.607,1.717,1.662,
912,Slovak Rep.,SK,SVK,Taxes on Pollution,ECGTEP,Domestic Currency,20.434,28.415,26.642,27.225,27.705,41.323,52.46,100.607,115.23,120.87,121.937,148.983,154.546,152.386,152.483,152.268,155.458,160.599,173.917,171.838,173.868,168.139,169.207,170.932,169.26,
913,Slovak Rep.,SK,SVK,Taxes on Pollution,ECGTEP,Percent of GDP,0.103,0.129,0.109,0.102,0.097,0.131,0.153,0.27,0.278,0.262,0.242,0.264,0.245,0.222,0.238,0.223,0.218,0.218,0.234,0.225,0.218,0.207,0.2,0.191,0.18,
914,Slovak Rep.,SK,SVK,Taxes on Resources,ECGTER,Domestic Currency,0,0.166,0.166,0.166,0.133,0.166,0.199,0.132,0.166,0.166,0.199,0.232,0.232,0.55,0.56,0.597,0.598,1,0.549,0.565,0.566,0.574,0.558,0.535,0.588,
915,Slovak Rep.,SK,SVK,Taxes on Resources,ECGTER,Percent of GDP,0,0.001,0.001,0.001,0,0.001,0.001,0,0,0,0,0,0,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,
916,Slovak Rep.,SK,SVK,Taxes on Transport (excluding fuel for transport),ECGTET,Domestic Currency,47.069,50.521,54.04,60.919,60.72,78.433,80.733,81.433,81.424,82.391,94.5,106.633,123.866,136.364,124.747,127.72,134.181,133.451,146.081,151.058,142.35,145.416,150.223,155.027,162.045,
917,Slovak Rep.,SK,SVK,Taxes on Transport (excluding fuel for transport),ECGTET,Percent of GDP,0.238,0.229,0.221,0.228,0.212,0.248,0.235,0.218,0.196,0.178,0.187,0.189,0.196,0.199,0.195,0.187,0.188,0.181,0.196,0.198,0.178,0.179,0.178,0.173,0.173,
918,"Slovenia, Rep. of",SI,SVN,Environmental Taxes,ECGTE,Domestic Currency,434.16,519.44,636.542,822.244,774.174,615.722,731.717,810.345,869.73,937.204,953.778,964.307,1065.075,1140.46,1329.413,1369.045,1386.3,1505.814,1664.598,1695.158,1810.675,1903.55,1948.299,1735.606,1733.784,
919,"Slovenia, Rep. of",SI,SVN,Environmental Taxes,ECGTE,Percent of GDP,4.111,4.276,4.6,5.356,4.494,3.266,3.46,3.441,3.396,3.392,3.276,3.064,3.037,3.007,3.667,3.765,3.741,4.154,4.566,4.504,4.66,4.707,4.53,3.784,3.583,
920,"Slovenia, Rep. of",SI,SVN,Taxes on Energy (including fuel for transport),ECGTEN,Domestic Currency,403.427,487.852,573.527,705.052,644.358,494.045,599.045,649.785,651.35,696.98,699.412,718.956,797.382,870.244,1097.458,1130.098,1146.969,1241.068,1329.422,1356.175,1449.436,1532.36,1567.128,1343.161,1332.048,
921,"Slovenia, Rep. of",SI,SVN,Taxes on Energy (including fuel for transport),ECGTEN,Percent of GDP,3.82,4.016,4.145,4.593,3.74,2.62,2.833,2.759,2.543,2.523,2.402,2.285,2.273,2.295,3.027,3.108,3.095,3.423,3.647,3.604,3.731,3.789,3.644,2.929,2.753,
922,"Slovenia, Rep. of",SI,SVN,Taxes on Pollution,ECGTEP,Domestic Currency,6.385,3.981,32.418,67.758,62.152,36.38,36.757,49.088,81.253,78.567,80.955,68.543,61.041,61.807,56.38,59.575,58.032,82.875,130.992,127.652,142.449,150.363,151.756,150.773,150.53,
923,"Slovenia, Rep. of",SI,SVN,Taxes on Pollution,ECGTEP,Percent of GDP,0.06,0.033,0.234,0.441,0.361,0.193,0.174,0.208,0.317,0.284,0.278,0.218,0.174,0.163,0.156,0.164,0.157,0.229,0.359,0.339,0.367,0.372,0.353,0.329,0.311,
924,"Slovenia, Rep. of",SI,SVN,Taxes on Resources,ECGTER,Domestic Currency,0.6,0.8,1.9,2.1,3.3,4.2,5.2,14.1,16.4,14.2,25.1,23.8,29.6,31.5,28.3,33,35.7,37.5,40.5,40.8,44.685,42.772,41.533,42.638,44.123,
925,"Slovenia, Rep. of",SI,SVN,Taxes on Resources,ECGTER,Percent of GDP,0.006,0.007,0.014,0.014,0.019,0.022,0.025,0.06,0.064,0.051,0.086,0.076,0.084,0.083,0.078,0.091,0.096,0.103,0.111,0.108,0.115,0.106,0.097,0.093,0.091,
926,"Slovenia, Rep. of",SI,SVN,Taxes on Transport (excluding fuel for transport),ECGTET,Domestic Currency,23.748,26.807,28.697,47.333,64.364,81.097,90.715,97.372,120.728,147.457,148.311,153.008,177.053,176.908,147.275,146.372,145.599,144.371,163.684,170.531,174.105,178.055,187.883,199.034,207.083,
927,"Slovenia, Rep. of",SI,SVN,Taxes on Transport (excluding fuel for transport),ECGTET,Percent of GDP,0.225,0.221,0.207,0.308,0.374,0.43,0.429,0.413,0.471,0.534,0.509,0.486,0.505,0.466,0.406,0.403,0.393,0.398,0.449,0.453,0.448,0.44,0.437,0.434,0.428,
928,Solomon Islands,SB,SLB,Environmental Taxes,ECGTE,Domestic Currency,,,,,,,,,,,,,181.653,214.353,167.67,244.488,378.269,422.971,422.059,494.486,471.49,581.936,630.375,792.824,,
929,Solomon Islands,SB,SLB,Environmental Taxes,ECGTE,Percent of GDP,,,,,,,,,,,,,4.6,4.549,3.482,4.451,5.307,5.405,5.116,5.719,5.159,5.95,6.103,7.143,,
930,Solomon Islands,SB,SLB,Taxes on Energy (including fuel for transport),ECGTEN,Domestic Currency,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
931,Solomon Islands,SB,SLB,Taxes on Energy (including fuel for transport),ECGTEN,Percent of GDP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
932,Solomon Islands,SB,SLB,Taxes on Pollution,ECGTEP,Domestic Currency,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
933,Solomon Islands,SB,SLB,Taxes on Pollution,ECGTEP,Percent of GDP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
934,Solomon Islands,SB,SLB,Taxes on Resources,ECGTER,Domestic Currency,,,,,,,,,,,,,181.653,214.353,167.67,244.488,378.269,422.971,422.059,494.486,471.49,581.936,630.375,792.824,,
935,Solomon Islands,SB,SLB,Taxes on Resources,ECGTER,Percent of GDP,,,,,,,,,,,,,4.6,4.549,3.482,4.451,5.307,5.405,5.116,5.719,5.159,5.95,6.103,7.143,,
936,Solomon Islands,SB,SLB,Taxes on Transport (excluding fuel for transport),ECGTET,Domestic Currency,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
937,Solomon Islands,SB,SLB,Taxes on Transport (excluding fuel for transport),ECGTET,Percent of GDP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
938,South Africa,ZA,ZAF,Environmental Taxes,ECGTE,Domestic Currency,10856.682,11451.828,13228.175,16053.8,17565.9,20218.62,21134.025,22631.842,24258.801,26748.7,31225.2,34248.206,40849.964,39172.218,45280.418,57413.346,67863.378,74458.507,82037.691,89178.665,111596.424,113614.282,124932.35,,,
939,South Africa,ZA,ZAF,Environmental Taxes,ECGTE,Percent of GDP,1.925,1.805,1.881,2.108,2.104,2.137,2.02,1.859,1.83,1.811,1.905,1.862,1.936,1.653,1.806,2.089,2.244,2.288,2.317,2.344,2.756,2.606,2.685,,,
940,South Africa,ZA,ZAF,Taxes on Energy (including fuel for transport),ECGTEN,Domestic Currency,10483.782,11051.628,12509.475,14274.2,15791,16454.801,16660.301,17364.199,18193.801,20164.4,23756.4,25646.141,31431.635,32910.656,,,,,,,,,,,,
941,South Africa,ZA,ZAF,Taxes on Energy (including fuel for transport),ECGTEN,Percent of GDP,1.859,1.741,1.779,1.874,1.892,1.739,1.593,1.426,1.372,1.366,1.449,1.394,1.49,1.389,,,,,,,,,,,,
942,South Africa,ZA,ZAF,Taxes on Pollution,ECGTEP,Domestic Currency,0,0,0,0,0,0,0,0,0,0,41.2,70.966,76.865,111.508,78.563,357.273,382.748,433.724,315.765,206.852,265.298,287.323,892.892,1077.688,,
943,South Africa,ZA,ZAF,Taxes on Pollution,ECGTEP,Percent of GDP,0,0,0,0,0,0,0,0,0,0,0.003,0.004,0.004,0.005,0.003,0.013,0.013,0.013,0.009,0.005,0.007,0.007,0.019,0.022,,
944,South Africa,ZA,ZAF,Taxes on Resources,ECGTER,Domestic Currency,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
945,South Africa,ZA,ZAF,Taxes on Resources,ECGTER,Percent of GDP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
